code collectivite,LIBGEO,dsu,dsr,dnp,solde_fpic,fsrif,perequations,recette_avantp,MONTANT,avantp_hab,apresp_hab
01304,Pont-d'Ain,0,106931,0,0,0,106931,1899629.15,2006560.15,667.9427390998593,705.5415436005626
01305,Pont-de-Vaux,0,75426,0,0,0,75426,2119919.62,2195345.62,904.7885702091336,936.9806316688007
01306,Pont-de-Veyle,0,81898,12328,0,0,94226,852465.89,946691.89,504.7163351095323,560.5043753700414
01307,Port,0,0,0,0,0,0,1038677.55,1038677.55,1187.0600571428572,1187.0600571428572
01308,Pougny,0,10744,0,0,0,10744,731859.29,742603.29,881.7581807228917,894.7027590361446
01309,Pouillat,0,2591,0,0,0,2591,112561.15,115152.15,1210.334946236559,1238.1951612903226
01310,Prémeyzel,0,12950,0,0,0,12950,134483.71,147433.71,574.7167094017094,630.0585897435897
01311,Prémillieu,0,9813,0,-1176,0,8637,180321.27,188958.27,3920.027608695652,4107.788478260869
01313,Prévessin-Moëns,0,93845,0,0,0,93845,9006663.43,9100508.43,1140.6615286220872,1152.5466603343464
01314,Priay,0,24820,0,0,0,24820,758933.7,783753.7,448.01280991735536,462.66452184179457
01317,Ramasse,0,7245,0,0,0,7245,171435.28,178680.28,553.0170322580645,576.388
01318,Rancé,0,12366,0,0,0,12366,360063.11,372429.11,500.7831849791377,517.9820723226703
01319,Relevant,0,11069,0,0,0,11069,241325.87,252394.87,511.28362288135594,534.7348940677966
01320,Replonges,0,128874,0,0,0,128874,1896775.89,2025649.89,508.24648713826366,542.7786414790996
01321,Revonnas,0,15216,11520,0,0,26736,505342.31999999995,532078.32,533.624413938754,561.8567265047518
01322,Reyrieux,0,54317,0,0,0,54317,4025954.8,4080271.8,870.2885430177258,882.0302204928664
01323,Reyssouze,0,18721,12448,0,0,31169,458277.6,489446.6,465.7292682926829,497.405081300813
01325,Rignieux-le-Franc,0,17757,0,-10642,0,7115,633811.33,640926.33,642.8106795131846,650.0267038539554
01328,Romans,0,15112,0,0,0,15112,296405.42,311517.42,488.31205930807243,513.2082701812191
01329,Rossillon,0,11706,626,0,0,12332,148090.1,160422.1,980.7291390728477,1062.398013245033
01330,Ruffieu,0,10988,303,0,0,11291,216154.84,227445.84,1131.7007329842932,1190.8159162303664
01331,Saint-Alban,0,9350,0,0,0,9350,157306.13,166656.13,898.8921714285715,952.3207428571429
01332,Saint-André-de-Bâgé,0,9769,0,0,0,9769,485347.57,495116.57,647.994085447263,661.0368090787717
01333,Saint-André-de-Corcy,0,35384,0,0,0,35384,2270361.45,2305745.45,738.8094533029613,750.3239342661894
01334,Saint-André-d'Huiriat,0,13487,2553,0,0,16040,351315.48,367355.48,618.5131690140845,646.7526056338028
01335,Saint-André-le-Bouchoux,0,7324,0,0,0,7324,255025.86,262349.86,691.1269918699187,710.9752303523035
01336,Saint-André-sur-Vieux-Jonc,0,22424,0,0,0,22424,764145.26,786569.26,661.5976277056277,681.0123463203463
01337,Saint-Bénigne,0,27850,14177,0,0,42027,621742.87,663769.87,491.8851819620253,525.1343908227848
01338,Groslée-Saint-Benoit,0,65055,5078,0,0,70133,844374.35,914507.35,696.104163231657,753.9219703215169
01339,Saint-Bernard,0,15362,0,0,0,15362,778886.59,794248.59,534.215768175583,544.7521193415638
01341,NA,0,3552,0,0,0,3552,159714.93,163266.93,992.0181987577639,1014.0803105590062
01342,Sainte-Croix,0,10327,0,0,0,10327,235837.67,246164.67,424.93273873873875,443.539945945946
01343,Saint-Cyr-sur-Menthon,0,31863,0,0,0,31863,1047709.1100000001,1079572.11,590.2586535211268,608.2096394366198
01344,Saint-Denis-lès-Bourg,0,66859,0,0,0,66859,4414308.71,4481167.71,775.1200544337138,786.8600017559262
01345,Saint-Denis-en-Bugey,0,25359,0,-24836,0,523,1214500.29,1215023.29,532.2087160385627,532.4379009640667
01346,Saint-Didier-d'Aussiat,0,19942,2629,0,0,22571,449239.24,471810.24,497.49638981173865,522.4919601328903
01347,Saint-Didier-de-Formans,0,24980,0,0,0,24980,862187.95,887167.95,449.29022928608646,462.30742574257425
01348,Saint-Didier-sur-Chalaronne,0,234841,14129,0,0,248970,1741020.49,1989990.49,605.9939053254437,692.6524504002784
01349,Saint-Éloi,0,9609,0,-5215,0,4394,351994.57,356388.57,771.9179166666667,781.5538815789474
01350,Saint-Étienne-du-Bois,0,144339,29538,0,0,173877,1467888.45,1641765.45,557.4965628560577,623.5341625522218
01351,Saint-Étienne-sur-Chalaronne,0,81580,33898,0,0,115478,895615.99,1011093.99,570.0929280712921,643.5989751750477
01352,Saint-Étienne-sur-Reyssouze,0,32559,15855,0,0,48414,321753.63,370167.63,559.5715304347826,643.7697913043478
01353,Sainte-Euphémie,0,21419,0,0,0,21419,783452.23,804871.23,469.97734253149366,482.8261727654469
01354,Saint-Genis-Pouilly,0,0,0,0,0,0,13171372.74,13171372.74,1310.1932497761863,1310.1932497761863
01355,Saint-Genis-sur-Menthon,0,11200,0,0,0,11200,269565.63,280765.63,555.8054226804123,578.898206185567
01356,Saint-Georges-sur-Renon,0,5556,5391,0,0,10947,166227.11,177174.11,742.0853125,790.9558482142857
01357,Saint-Germain-de-Joux,0,11743,0,0,0,11743,453036.27,464779.27,917.0774696356276,940.8487246963563
01358,Saint-Germain-les-Paroisses,0,10840,0,0,0,10840,220801.02,231641.02,524.4679809976246,550.2161995249406
01359,Saint-Germain-sur-Renon,0,7228,303,0,0,7531,183359.13,190890.13,776.9454661016949,808.8564830508475
01360,Saint-Jean-de-Gonville,0,19069,0,0,0,19069,1495368.28,1514437.28,910.1450273889227,921.7512355447352
01361,Saint-Jean-de-Niost,0,20948,0,-16859,0,4089,821795.44,825884.44,561.7193711551606,564.5143130553656
01362,Saint-Jean-de-Thurigneux,0,14980,0,0,0,14980,416221.99,431201.99,522.2358720200752,541.0313550815558
01363,Saint-Jean-le-Vieux,0,74985,0,0,0,74985,1150347.16,1225332.16,651.7547648725212,694.2391841359773
01364,Saint-Jean-sur-Reyssouze,0,24830,10832,0,0,35662,473761.46,509423.46,631.6819466666667,679.2312800000001
01365,Saint-Jean-sur-Veyle,0,21979,7532,0,0,29511,672203.78,701714.78,608.3292126696833,635.0360000000001
01366,Sainte-Julie,0,12888,0,-12854,0,34,643757.17,643791.17,660.2637641025641,660.2986358974359
01367,Saint-Julien-sur-Reyssouze,0,14838,0,0,0,14838,452053.74,466891.74,614.2034510869565,634.363777173913
01368,Saint-Julien-sur-Veyle,0,19513,18027,0,0,37540,386979.5,424519.5,502.57077922077923,551.324025974026
01369,Saint-Just,0,10608,0,0,0,10608,635584.91,646192.91,677.5958528784648,688.9050213219616
01370,Saint-Laurent-sur-Saône,0,17308,6019,0,0,23327,1245048.88,1268375.88,692.0783101723179,705.0449583101722
01371,Saint-Marcel,0,58243,29664,0,0,87907,618719.85,706626.85,451.2909190371991,515.4098103574033
01372,Saint-Martin-de-Bavel,0,10966,0,0,0,10966,276812.96,287778.96,634.8921100917431,660.0434862385322
01373,Saint-Martin-du-Frêne,0,27854,0,0,0,27854,1042594.96,1070448.96,924.2863120567375,948.979574468085
01374,Saint-Martin-du-Mont,0,37603,0,0,0,37603,1036068.45,1073671.45,575.5935833333333,596.4841388888889
01375,Saint-Martin-le-Châtel,0,16763,1189,0,0,17952,421250.26,439202.26,508.14265379975876,529.7976598311218
01376,Saint-Maurice-de-Beynost,0,31301,0,0,0,31301,4635294.99,4666595.99,1150.4827475800448,1158.2516728716803
01378,Saint-Maurice-de-Gourdans,0,37295,0,-28940,0,8355,1649760.55,1658115.55,660.168287314926,663.51162464986
01379,Saint-Maurice-de-Rémens,0,12735,0,-6775,0,5960,466107.27,472067.27,618.1794031830239,626.0839124668436
01380,Saint-Nizier-le-Bouchoux,0,25301,12188,0,0,37489,460706.72,498195.72,659.0940200286122,712.7263519313304
01381,Saint-Nizier-le-Désert,0,53768,30032,0,0,83800,543736.93,627536.93,584.0353705692804,674.0461117078411
01382,Sainte-Olive,0,6516,0,0,0,6516,192283.66,198799.66,658.5056849315068,680.8207534246576
01383,Saint-Paul-de-Varax,0,31300,21904,0,0,53204,868076.82,921280.82,586.5383918918918,622.4870405405405
01384,Saint-Rambert-en-Bugey,0,234334,50004,-16148,0,268190,2516817.14,2785007.14,1085.7709836065574,1201.469861949957
01385,Saint-Rémy,0,15414,0,0,0,15414,596640.12,612054.12,591.904880952381,607.1965476190476
01386,Saint-Sorlin-en-Bugey,0,11842,0,-15477,0,-3635,654370.21,650735.21,562.1737199312714,559.0508676975945
01387,Saint-Sulpice,0,3945,0,0,0,3945,131689.28,135634.28,601.3209132420092,619.3346118721461
01388,Saint-Trivier-de-Courtes,0,77259,15860,0,0,93119,783445.04,876564.04,700.1296157283289,783.3458802502234
01389,Saint-Trivier-sur-Moignans,0,87764,0,0,0,87764,1404152.39,1491916.39,749.6809343299519,796.538382274426
01390,Saint-Vulbas,0,0,0,0,0,0,6389609.81,6389609.81,5600.008597721297,5600.008597721297
01391,Salavre,0,13441,0,0,0,13441,225513.1,238954.1,754.224414715719,799.1775919732441
01392,Samognat,0,16890,0,0,0,16890,570482.01,587372.01,816.1402145922747,840.30330472103
01393,Sandrans,0,16051,0,0,0,16051,332930.83,348981.83,641.4852215799615,672.4120038535646
01396,Sault-Brénaz,0,9581,0,-14914,0,-5333,849144.82,843811.82,828.4339707317073,823.231043902439
01397,Sauverny,0,11422,0,0,0,11422,1014602.25,1026024.25,935.1172811059907,945.6444700460829
01398,Savigneux,0,24640,0,0,0,24640,681799.38,706439.38,531.8247893915757,551.0447581903276
01399,Ségny,0,20138,0,0,0,20138,1933689,1953827,970.7274096385543,980.8368473895582
01400,Seillonnaz,0,8658,5918,-631,0,13945,225785.35,239730.35,1578.9185314685315,1676.4360139860141
01401,Sergy,0,28542,0,0,0,28542,1783931.89,1812473.89,865.1464064015519,878.9883074684772
01402,Sermoyer,0,18854,15030,0,0,33884,397000.18,430884.18,547.5864551724138,594.3230068965518
01403,Serrières-de-Briord,0,59306,0,-12844,0,46462,1192456.25,1238918.25,914.4603144171779,950.0906825153374
01404,Serrières-sur-Ain,0,7046,0,0,0,7046,172881.62,179927.62,1361.2725984251967,1416.7529133858268
01405,Servas,0,14574,0,0,0,14574,923563.17,938137.17,747.8244291497977,759.6252388663968
01406,Servignat,0,4865,1603,0,0,6468,134068.78,140536.78,761.7544318181818,798.5044318181818
01407,Seyssel,0,57296,9102,0,0,66398,933128.73,999526.73,933.12873,999.5267299999999
01408,Simandre-sur-Suran,0,15397,0,0,0,15397,438997.83,454394.83,613.9829790209791,635.5172447552447
01410,Sonthonnax-la-Montagne,0,10865,0,0,0,10865,275330.4,286195.4,824.3425149700599,856.8724550898204
01411,Souclin,0,8288,0,-2556,0,5732,220689.51,226421.51,814.3524354243543,835.5037269372694
01412,Sulignat,0,14779,12074,0,0,26853,425518.09,452371.09,734.9189810017272,781.297219343696
01413,NA,0,2998,0,0,0,2998,149337.41,152335.41,1991.1654666666668,2031.1388
01414,NA,0,16628,0,0,0,16628,177912.06,194540.06,827.4979534883721,904.837488372093
01415,Talissieu,0,7584,6117,0,0,13701,326502.67,340203.67,725.5614888888889,756.0081555555555
01416,Tenay,0,71594,10706,-9275,0,73025,1069601.24,1142626.24,1005.2643233082707,1073.8968421052632
01417,NA,0,18380,0,-2955,0,15425,352751.18,368176.18,1141.5895792880258,1191.5086731391586
01418,Thil,0,11479,0,0,0,11479,701599.12,713078.12,655.7001121495327,666.4281495327102
01419,Thoiry,0,86988,0,0,0,86988,7195054.71,7282042.71,1153.6082587782587,1167.5553487253487
01420,Thoissey,0,89584,25655,0,0,115239,1173498.27,1288737.27,696.4381424332345,764.8292403560831
01421,Torcieu,0,13325,0,-8403,0,4922,785678.22,790600.22,1048.9695861148198,1055.5410146862482
01422,Tossiat,0,17091,0,0,0,17091,937775.11,954866.11,666.0334588068182,678.171953125
01423,Toussieux,0,10665,1424,0,0,12089,429060.6,441149.6,505.96768867924527,520.2235849056603
01424,Tramoyes,0,19656,0,0,0,19656,1060486.95,1080142.95,620.5306904622586,632.0321533060269
01425,La Tranclière,0,6747,0,0,0,6747,261017.19,267764.19,875.896610738255,898.5375503355705
01426,Val-Revermont,0,148161,0,0,0,148161,2095997.2200000002,2244158.22,804.2967075978512,861.1505065234076
01427,Trévoux,0,87301,67499,0,0,154800,6427485.99,6582285.99,930.0370409492115,952.436114889307
01428,Valeins,0,4213,0,0,0,4213,156306.62,160519.62,1140.9242335766423,1171.6760583941605
01429,Vandeins,0,13925,1603,0,0,15528,306471.18,321999.18,445.4522965116279,468.0220639534884
01430,Varambon,0,10817,0,0,0,10817,190038.3,200855.3,349.978453038674,369.89926335174954
01431,Vaux-en-Bugey,0,12817,0,-15662,0,-2845,695545.96,692700.96,557.3284935897435,555.0488461538462
01432,Verjon,0,8375,5127,0,0,13502,199113.79,212615.79,745.744531835206,796.3138202247192
01433,Vernoux,0,24093,5596,0,0,29689,168524.91,198213.91,521.7489473684211,613.6653560371517
01434,Versailleux,0,9940,5385,0,0,15325,294174.85,309499.85,728.1555693069306,766.0887376237623
01435,Versonnex,0,31075,0,0,0,31075,1916422.95,1947497.95,861.3136853932584,875.2799775280898
01436,Vesancy,0,11717,0,0,0,11717,616094.33,627811.33,1169.05944971537,1191.2928462998102
01437,Vescours,0,9258,2765,0,0,12023,189406.45,201429.45,760.6684738955823,808.9536144578313
01439,Vésines,0,2536,0,0,0,2536,123071.3,125607.3,1218.5277227722772,1243.6366336633664
01441,Vieu-d'Izenave,0,33614,0,0,0,33614,539600.94,573214.94,776.4042302158273,824.7696978417265
01442,NA,0,13362,0,0,0,13362,285628.59,298990.59,751.6541842105264,786.8173421052633
01443,Villars-les-Dombes,0,211403,49894,0,0,261297,3169899.64,3431196.64,699.1397529775033,756.7703220114689
01444,Villebois,0,14951,0,-14019,0,932,636394.78,637326.78,543.4626643894107,544.2585653287789
01445,Villemotier,0,18261,9674,0,0,27935,422600.44,450535.44,625.1485798816568,666.4725443786982
01446,Villeneuve,0,32774,0,0,0,32774,895395.26,928169.26,618.7942363510712,641.4438562543193
01447,Villereversure,0,23097,0,0,0,23097,722069.88,745166.88,534.4706735751296,551.5668985936344
01448,Villes,0,7587,0,0,0,7587,299271.26,306858.26,808.8412432432433,829.3466486486486
01449,Villette-sur-Ain,0,19535,11569,0,0,31104,513746.86,544850.86,718.527076923077,762.0291748251748
01450,Villieu-Loyes-Mollon,0,149235,0,-38652,0,110583,2371360.42,2481943.42,678.3067562929061,709.9380491990846
01451,Viriat,0,88808,0,0,0,88808,7015963.21,7104771.21,1089.7737200994097,1103.5680661696179
01452,Virieu-le-Grand,0,52660,0,0,0,52660,681573.26,734233.26,625.2965688073394,673.608495412844
01453,Arvière-en-Valromey,0,11288,6432,0,0,17720,376861.17,394581.17,1192.5986392405064,1248.6745886075948
01454,Virignin,0,12929,0,0,0,12929,752477.27,765406.27,694.808190212373,706.7463250230841
01456,Vongnes,0,1863,0,0,0,1863,111418.58,113281.58,1428.4433333333334,1452.3279487179486
01457,Vonnas,0,139028,0,0,0,139028,2574341.21,2713369.21,863.5830962764173,910.221137202281
02001,Abbécourt,0,19506,6294,0,0,25800,237407.03999999998,263207.04,458.314749034749,508.1216988416988
02002,Achery,0,26930,25903,0,0,52833,305632.84,358465.84,492.95619354838715,578.1707096774194
02003,Acy,0,14497,0,12747,0,27244,489129.19,516373.19,473.5035721200387,499.8772410454985
02004,Agnicourt-et-Séchelles,0,3616,1145,0,0,4761,104300.36,109061.36,537.6307216494845,562.1719587628866
02005,Aguilcourt,0,6809,2000,0,0,8809,146650.05,155459.05,354.22717391304343,375.5049516908212
02006,Aisonville-et-Bernoville,0,6402,5749,0,0,12151,116595.39,128746.39,443.3284790874525,489.53
02007,Aizelles,0,4446,3508,0,0,7954,74500.34,82454.34,610.6585245901639,675.8552459016394
02008,Aizy-Jouy,0,14933,0,0,0,14933,142671.05,157604.05,470.8615511551155,520.1453795379538
02009,Alaincourt,0,24166,14626,0,0,38792,284995.75,323787.75,529.7318773234201,601.835966542751
02010,Allemant,0,0,0,0,0,0,161242.82,161242.82,881.108306010929,881.108306010929
02011,Ambleny,0,54651,35348,0,0,89999,761838.56,851837.56,632.7562790697675,707.5062790697675
02012,Ambrief,0,1677,0,0,0,1677,41569.77,43246.77,561.75364864864855,584.4158108108107
02013,Amifontaine,0,7419,1754,0,0,9173,325730.93,334903.93,773.7076722090261,795.496270783848
02014,Amigny-Rouy,0,15345,15189,0,0,30534,381918.95,412452.95,505.8529139072848,546.2952980132451
02015,Ancienville,0,1734,2337,0,0,4071,47468.98,51539.98,600.873164556962,652.4048101265823
02016,Andelain,0,9776,5577,0,0,15353,87863.04,103216.04,394.00466367713,462.852197309417
02017,Anguilcourt-le-Sart,0,5565,2111,0,0,7676,140864.84,148540.84,447.18996825396823,471.5582222222222
02018,Anizy-le-Grand,0,134033,33299,0,0,167332,1564624.59,1731956.59,792.2149822784811,876.9400455696203
02019,Annois,0,14520,12279,11240,0,38039,167773.52,205812.52,435.7753766233766,534.577974025974
02020,Any-Martin-Rieux,0,11700,0,0,0,11700,257228.40000000002,268928.4,554.3715517241379,579.5870689655173
02021,Archon,0,3647,0,546,0,4193,57123.31,61316.31,649.1285227272728,696.77625
02022,Arcy-Sainte-Restitue,0,10725,0,0,0,10725,190768.09,201493.09,453.13085510688836,478.60591448931115
02023,Armentières-sur-Ourcq,0,2248,0,0,0,2248,42433.51,44681.51,396.5748598130841,417.58420560747663
02024,Arrancy,0,2019,0,0,0,2019,32932.21,34951.21,598.7674545454545,635.4765454545454
02025,Artemps,0,7480,9263,9353,0,26096,252900.3,278996.3,683.5143243243243,754.0440540540541
02027,Assis-sur-Serre,0,4814,2629,0,0,7443,129932.39000000001,137375.39,543.6501673640167,574.7924267782428
02028,Athies-sous-Laon,0,35422,20083,7898,0,63403,1428509.57,1491912.57,537.0336729323309,560.8693872180452
02029,Attilly,0,6733,0,0,0,6733,146696.35,153429.35,380.0423575129534,397.48536269430053
02030,Aubencheul-aux-Bois,0,4894,0,0,0,4894,110915.47,115809.47,369.71823333333333,386.03156666666666
02031,Aubenton,0,79801,9155,0,0,88956,405183.31,494139.31,601.162181008902,733.1443768545994
02032,Aubigny-aux-Kaisnes,0,10243,6312,6273,0,22828,155395.57,178223.57,642.1304545454545,736.4610330578513
02033,Aubigny-en-Laonnois,0,2200,2118,0,0,4318,72060.43,76378.43,655.0948181818181,694.3493636363636
02034,Audignicourt,0,2981,2014,0,0,4995,46694.52,51689.52,444.70971428571426,492.2811428571428
02035,Audigny,0,6986,3400,0,0,10386,123140.4,133526.4,432.0715789473684,468.5136842105263
02036,Augy,0,3338,0,0,0,3338,35968.73,39306.73,404.1430337078652,441.6486516853933
02037,Aulnois-sous-Laon,0,21928,11008,0,0,32936,820389.93,853325.93,564.2296629986246,586.8816574965613
02038,Les Autels,0,2169,636,714,0,3519,45865.72,49384.72,664.720579710145,715.720579710145
02039,Autremencourt,0,4477,0,0,0,4477,80118.64,84595.64,465.8060465116279,491.8351162790698
02040,Autreppes,0,5102,942,0,0,6044,84962.8,91006.8,469.40773480662983,502.8
02041,Autreville,0,10838,10941,0,0,21779,452573.78,474352.78,536.8609489916963,562.6960616844603
02042,Azy-sur-Marne,0,5260,0,0,0,5260,155284.47,160544.47,385.32126550868486,398.3733746898263
02043,Bagneux,0,1259,830,1482,0,3571,45141.32,48712.32,626.9627777777778,676.56
02044,Bancigny,0,1436,0,0,0,1436,28521.23,29957.23,1056.3418518518517,1109.527037037037
02046,Barenton-Bugny,0,10701,8429,0,0,19130,219543.89,238673.89,389.95362344582594,423.9323090586146
02047,Barenton-Cel,0,3855,1771,0,0,5626,82982.85,88608.85,628.6579545454546,671.2791666666667
02048,Barenton-sur-Serre,0,3188,0,0,0,3188,53274.97,56462.97,429.63685483870967,455.34653225806454
02049,Barisis-aux-Bois,0,30808,26274,0,0,57082,397049.72,454131.72,529.3996266666667,605.50896
02050,Barzy-en-Thiérache,0,5729,2211,0,0,7940,131898.57,139838.57,412.18303125,436.99553125
02051,Barzy-sur-Marne,0,6391,7554,0,0,13945,196844.57,210789.57,495.83015113350126,530.9560957178842
02052,Bassoles-Aulers,0,7965,4532,0,0,12497,86079.67,98576.67,577.7159060402685,661.588389261745
02053,Vallées en Champagne,0,19267,0,0,0,19267,384540.14,403807.14,668.7654608695652,702.2732869565218
02054,Bazoches-sur-Vesles,0,21969,12426,0,0,34395,176245.73,210640.73,373.40197033898306,446.2727330508475
02055,Beaumé,0,4242,0,0,0,4242,71520.07,75762.07,708.1195049504951,750.1195049504951
02056,Beaumont-en-Beine,0,3307,1170,0,0,4477,88106.82,92583.82,518.275411764706,544.6107058823529
02057,Beaurevoir,0,132498,35496,0,0,167994,771314.21,939308.21,524.7035442176871,638.9851768707483
02058,Beaurieux,0,33631,27202,0,0,60833,423520.81,484353.81,519.0206004901961,593.5708455882353
02059,Beautor,0,28455,0,0,0,28455,3044558.15,3073013.15,1107.5147871953436,1117.8658239359768
